requested_n_clusters,law,effective_n_clusters,was_clamped,n_train_queries,n_train_core,n_val,n_test_queries,train_time_seconds,soft_cos_mean,soft_cos_p10,soft_cos_p50,soft_cos_p90,soft_mse,soft_r2_overall
200,ZPO,200,False,476,452,24,59,10.608959913253784,0.950911283493042,0.9225226998329162,0.952315628528595,0.9776369333267212,9.341806435259059e-05,0.9042719626561877
200,ZustG,200,False,476,452,24,59,10.20444107055664,0.9561887383460999,0.9276351809501648,0.9532299637794495,0.9814572215080262,8.35424434626475e-05,0.91439488537844
300,ABGB,300,False,477,453,24,60,15.866261005401611,0.9483840465545654,0.9096220910549164,0.9572003483772278,0.9789011597633361,9.787668386707082e-05,0.8997085010648399
300,APG,300,False,477,453,24,60,15.456465005874634,0.958767831325531,0.9372915863990784,0.9598349332809448,0.9844522535800934,7.882868521846831e-05,0.9192235846860435
300,ASVG,300,False,477,453,24,60,15.345923900604248,0.957007110118866,0.9263654470443725,0.9611325860023499,0.982264906167984,8.210931264329702e-05,0.9158640498052953
300,AVG,300,False,477,453,24,60,15.83802080154419,0.9614186882972717,0.9341835796833038,0.9602120518684387,0.986555564403534,7.380079478025436e-05,0.9243755396770985
300,AVRAG,300,False,477,453,24,60,16.05944323539734,0.9616592526435852,0.9393365204334259,0.9622377753257751,0.9859545290470123,7.33656415832229e-05,0.9248229997511779
300,AWG,300,False,477,453,24,60,16.159703016281128,0.9568203687667847,0.9215176403522491,0.9589780271053314,0.9853374302387238,8.228309161495417e-05,0.9156841035006192
300,AZG,300,False,477,453,24,60,15.753903865814209,0.9571826457977295,0.9349162697792053,0.9595830142498016,0.9786777377128602,8.181265002349392e-05,0.9161678212464092
300,AktG,300,False,477,453,24,60,15.93904995918274,0.9572569131851196,0.9324301958084107,0.9598268866539001,0.9831946134567261,8.173447713488713e-05,0.9162467608606997
300,AlVG,300,False,477,453,24,60,20.972187995910645,0.9559173583984375,0.9156374990940094,0.9588713943958282,0.9839124321937561,8.404508116655052e-05,0.913879356091971
300,AngG,300,False,477,453,24,60,15.962362051010132,0.9575394988059998,0.9221769511699677,0.9647639095783234,0.98278529047966,8.100111153908074e-05,0.9169985374062689
300,ArbVG,300,False,477,453,24,60,15.829538106918335,0.953537106513977,0.9080739438533783,0.9570880830287933,0.9830763161182403,8.851067832438275e-05,0.9093050971355572
300,AsylG,300,False,477,453,24,60,15.761659145355225,0.9581908583641052,0.9272416234016418,0.9634552597999573,0.9840184450149536,7.994235784281045e-05,0.9180834631900008
300,AußStrG,300,False,477,453,24,60,15.850636005401611,0.9620885252952576,0.9366561353206635,0.9680783152580261,0.9855406939983368,7.259089761646464e-05,0.9256159583770416
300,AÜG,300,False,477,453,24,60,15.722815036773682,0.9552649259567261,0.918544989824295,0.9630114734172821,0.985754930973053,8.513087959727272e-05,0.9127666490943916
300,B-VG,300,False,477,453,24,60,15.534554958343506,0.9502406716346741,0.9145738005638122,0.9523675739765167,0.9797019243240357,9.467031486565247e-05,0.9029915807648027
300,BAO,300,False,477,453,24,60,16.527697324752808,0.9584389328956604,0.9279590606689453,0.9630164206027985,0.9840068519115448,7.92470236774534e-05,0.918796344825094
300,BEinstG,300,False,476,452,24,60,20.573920965194702,0.951823890209198,0.9166355311870575,0.9554413259029388,0.9837818503379822,9.146631782641634e-05,0.9062758419801444
300,BWG,300,False,476,452,24,60,16.975317001342773,0.9533005952835083,0.918735009431839,0.9598523676395416,0.9854106545448303,8.888026786735281e-05,0.9089249868208407
300,DSG,300,False,476,452,24,60,16.919775009155273,0.9579583406448364,0.9295416712760926,0.9622027277946472,0.9811324954032898,8.024393900996074e-05,0.917775559929399
300,DSGVO,300,False,476,452,24,60,16.38558292388916,0.9560925364494324,0.9221130669116974,0.9610932767391205,0.9871657133102417,8.377597259823233e-05,0.9141579529318357
300,ECG,300,False,476,452,24,60,16.57180094718933,0.9557409882545471,0.9318812906742096,0.9553136229515076,0.9828045845031739,8.438740769634023e-05,0.9135314206968016
300,EKHG,300,False,476,452,24,60,16.19882583618164,0.9633756279945374,0.9372286319732666,0.9652698636054993,0.9880367040634155,7.011582056293264e-05,0.9281517797871939
300,EO,300,False,476,452,24,60,16.696843147277832,0.9572262167930603,0.9225114762783051,0.9611358642578125,0.9854745686054229,8.156839612638578e-05,0.9164173131661957
300,EStG,300,False,476,452,24,60,16.09652090072632,0.9605743288993835,0.9244317173957824,0.9627654850482941,0.9864580810070038,7.537259807577357e-05,0.9227660828148769
300,EheG,300,False,476,452,24,60,16.096873998641968,0.9628664255142212,0.9376285672187805,0.9663885831832886,0.9860643804073334,7.104778342181817e-05,0.9271958169480048
300,ElWOG,300,False,476,452,24,60,16.070805072784424,0.9594811201095581,0.9360316276550293,0.9602005481719971,0.9875597178936004,7.739937427686527e-05,0.9206900890550777
300,FAGG,300,False,476,452,24,60,15.659334897994995,0.9595892429351807,0.9339198172092438,0.9620989263057709,0.9817816495895386,7.730083598289639e-05,0.920791125763385
300,FPG,300,False,476,452,24,60,16.374845266342163,0.9508500695228577,0.9140371024608612,0.9535521268844604,0.9837680876255035,9.355194924864918e-05,0.9041373084078567
300,FSG,300,False,476,452,24,60,15.60671091079712,0.9522833228111267,0.9199677050113678,0.9537710547447205,0.9843140721321106,9.071892418432981e-05,0.9070410586066184
300,FinStrG,300,False,476,452,24,60,16.160528898239136,0.9579192399978638,0.9229174017906189,0.9666082262992859,0.9857585251331329,8.027572766877711e-05,0.9177410236870119
300,GSVG,300,False,476,452,24,60,15.809908866882324,0.958717942237854,0.9300286710262299,0.9588445425033569,0.9861981868743896,7.898691546870396e-05,0.9190632713628256
300,GewO,300,False,476,452,24,60,16.323381900787354,0.9571549296379089,0.9258793592453003,0.9627549052238464,0.9789097011089325,8.19413544377312e-05,0.9160352434832986
300,GlBG,300,False,476,452,24,60,15.986078023910522,0.9579304456710815,0.9239996492862701,0.961224228143692,0.981836462020874,8.024229464353994e-05,0.9177787419299572
300,GmbHG,300,False,476,452,24,60,15.96581506729126,0.9625271558761597,0.9325174629688263,0.9660308659076691,0.9859420418739319,7.168235606513917e-05,0.9265459685302928
300,GrEStG,300,False,476,452,24,60,16.39156198501587,0.9590202569961548,0.9324986219406128,0.9600834548473358,0.9830193817615509,7.82386414357461e-05,0.919827450953446
300,IG-L,300,False,476,452,24,60,16.11685800552368,0.9591683745384216,0.9298443138599396,0.9612603783607483,0.9847604274749756,7.815396384103224e-05,0.919915755392571
300,IO,300,False,476,452,24,60,17.41715693473816,0.9610583782196045,0.9408918917179108,0.9640555679798126,0.9842952191829681,7.463629299309105e-05,0.9235179223650382
300,KAKuG,300,False,476,452,24,60,16.329811096191406,0.9495837688446045,0.9080766379833222,0.9539088308811188,0.9810694575309753,9.577962919138372e-05,0.9018560187223408
300,KBGG,300,False,476,452,24,60,15.861100912094116,0.9628408551216125,0.939712518453598,0.9636085629463196,0.9871302425861359,7.103940879460424e-05,0.927206296968115
300,KFG,300,False,476,452,24,60,15.648376703262329,0.95652174949646,0.925397527217865,0.960343599319458,0.9886306405067444,8.287568198284134e-05,0.915078251004433
300,KJBG,300,False,476,452,24,60,15.75794005393982,0.9666863083839417,0.9462453067302704,0.9691081643104553,0.9839686274528503,6.39008212601766e-05,0.9345216238782748
300,KSchG,300,False,476,452,24,60,16.077497243881226,0.9555907845497131,0.9243714869022369,0.9564826190471649,0.9817397475242615,8.460995741188526e-05,0.9133029988344239
300,KStG,300,False,476,452,24,60,15.837056875228882,0.9488742351531982,0.912610673904419,0.9580098688602448,0.9783928513526916,9.712143219076097e-05,0.9004786235035211
300,KartG,300,False,476,452,24,60,16.12204599380493,0.9543074369430542,0.9258132159709931,0.9581712186336517,0.9862069249153137,8.694832649780437e-05,0.9109033131680419
300,KommStG,300,False,476,452,24,59,18.221665143966675,0.9544351696968079,0.9236062169075012,0.9593446850776672,0.982334554195404,8.67513517732732e-05,0.9111050283453828
300,MRG,300,False,476,452,24,59,16.05812931060791,0.9525032639503479,0.9117866277694702,0.9612318277359009,0.9830759406089783,9.033994138007984e-05,0.9074281705539547
300,MSchG,300,False,476,452,24,59,15.39966106414795,0.9618582725524902,0.9290538430213928,0.9638327360153198,0.9846051454544067,7.290839857887477e-05,0.9252913760605308
300,MeldeG,300,False,476,452,24,59,15.293195009231567,0.9587059020996094,0.9208980917930603,0.9668917655944824,0.9856667757034302,7.883092621341348e-05,0.9192228392026449
300,NAG,300,False,476,452,24,59,15.285116910934448,0.9570973515510559,0.9203781723976135,0.9636802673339844,0.9861850142478943,8.179674478014931e-05,0.9161831185027149
300,NoVAG,300,False,476,452,24,59,15.296325206756592,0.9568638205528259,0.9254484295845031,0.9621769785881042,0.9858001828193664,8.233052358264104e-05,0.9156359844471487
300,PSG,300,False,476,452,24,59,15.286438941955566,0.9487090706825256,0.9139212489128112,0.9526729583740234,0.9773835420608521,9.735807543620467e-05,0.9002377100743898
300,PatG,300,False,476,452,24,59,15.287003993988037,0.9564523100852966,0.9163251757621765,0.9612180590629578,0.9825430870056152,8.300312765641138e-05,0.914948500798285
300,SH-GG,300,False,476,452,24,59,15.446973085403442,0.9629406929016113,0.9408805012702942,0.9648056030273438,0.9894476532936096,7.097767957020551e-05,0.9272689153950252
300,SMG,300,False,476,452,24,59,15.687772750854492,0.9561693072319031,0.9209439992904663,0.9648053050041199,0.9828242301940918,8.345322567038238e-05,0.9144863499741979
300,SPG,300,False,476,452,24,59,17.051838159561157,0.9568807482719421,0.924196183681488,0.9580521583557129,0.9803035497665405,8.226719364756718e-05,0.9157024002565181
300,SchUG,300,False,476,452,24,59,15.735130310058594,0.9519554972648621,0.9186287760734558,0.9588988423347473,0.9824702262878418,9.138984751189128e-05,0.9063550381022724
300,StGB,300,False,476,452,24,59,15.370296001434326,0.945126473903656,0.9057514786720275,0.9492149949073792,0.9804157614707947,0.00010418750753160566,0.8932434730501964
300,StPO,300,False,476,452,24,59,15.291602849960327,0.9672570824623108,0.9448476195335388,0.968931257724762,0.9884373545646667,6.278021464822814e-05,0.9356695291417007
300,StVO,300,False,476,452,24,59,15.28578495979309,0.9717484712600708,0.9516128659248352,0.977796733379364,0.989992356300354,5.430137753137387e-05,0.944356918886712
300,StbG,300,False,476,452,24,59,15.27482533454895,0.9547337293624878,0.9134209513664245,0.9574627876281738,0.9884809255599976,8.592043741373345e-05,0.9119571913157339
300,TKG,300,False,476,452,24,59,15.274773120880127,0.9625038504600525,0.9420572757720947,0.962627112865448,0.9836541771888733,7.172086770879105e-05,0.9265092561447381
300,TSchG,300,False,476,452,24,59,15.505209684371948,0.9635155200958252,0.931917130947113,0.9680545926094055,0.9897541999816895,6.981817568885162e-05,0.9284589384729742
300,UG,300,False,476,452,24,59,15.507144927978516,0.9548617005348206,0.9131229877471924,0.9594177603721619,0.9865583062171936,8.593957318225875e-05,0.9119396928510015
300,UGB,300,False,476,452,24,59,15.692856073379517,0.9566527009010315,0.9328846335411072,0.9563342928886414,0.9829066276550293,8.278428140329197e-05,0.9151700901442988
300,UStG,300,False,476,452,24,59,15.300309181213379,0.9507231712341309,0.916002893447876,0.9549164175987244,0.9796843886375427,9.376160596730188e-05,0.9039219609848597
300,UVP-G,300,False,476,452,24,59,15.275306940078735,0.9566978216171265,0.9260608673095703,0.957962691783905,0.9861728310585022,8.273146522697061e-05,0.9152253477003273
300,UWG,300,False,476,452,24,59,15.286484956741333,0.95810467004776,0.9274791121482849,0.961414635181427,0.987343430519104,7.99697227193974e-05,0.9180569020951671
300,UrhG,300,False,476,452,24,59,15.292194128036499,0.9559727907180786,0.9188179135322571,0.9608592391014099,0.9836979031562805,8.386422268813476e-05,0.9140671678557826
300,UrlG,300,False,476,452,24,59,15.2877779006958,0.956977903842926,0.9166818618774414,0.9637283086776733,0.9859017491340637,8.205546328099445e-05,0.9159189681182592
300,VKG,300,False,476,452,24,59,15.328007221221924,0.9710121154785156,0.9519297838211059,0.9718114733695984,0.9893286108970643,5.57193998247385e-05,0.9429048687713492
300,VStG,300,False,476,452,24,59,15.27438473701477,0.9641145467758179,0.9480468392372131,0.9636862277984619,0.9834399938583374,6.887515337439254e-05,0.9294224156644182
300,VbVG,300,False,476,452,24,59,15.281461000442505,0.9567181468009949,0.9223034381866455,0.9603926539421082,0.9866307139396667,8.241953037213534e-05,0.9155437598430152
300,VerG,300,False,476,452,24,59,15.282220840454102,0.9561424851417542,0.9272653222084045,0.9640215635299683,0.9808604478836059,8.374181925319135e-05,0.9141897115552213
300,VersG,300,False,476,452,24,59,15.390601873397827,0.9524692893028259,0.9214386463165283,0.9557201266288757,0.9870810389518738,9.052585664903745e-05,0.9072400787875404
300,VersVG,300,False,476,452,24,59,15.173028945922852,0.9559779167175293,0.9252293586730957,0.9587081074714661,0.985998809337616,8.40800566948019e-05,0.9138440631593072
300,VfGG,300,False,476,452,24,59,15.20206594467163,0.9517272114753723,0.9151166558265686,0.957893431186676,0.9792227387428284,9.172601858153939e-05,0.9060081302964422
300,VwGG,300,False,476,452,24,59,15.227301836013794,0.957518458366394,0.9289986491203308,0.9569753408432007,0.9860802054405212,8.120900020003319e-05,0.9167836653595509
300,VwGVG,300,False,476,452,24,59,16.656394004821777,0.9657861590385437,0.9345709562301636,0.9717212319374084,0.9883846759796142,6.550852413056418e-05,0.9328730840431075
300,WEG,300,False,476,452,24,59,16.33856511116028,0.9628270864486694,0.9351236343383789,0.9680610299110413,0.9820589423179626,7.120947702787817e-05,0.9270304010192767
300,WGG,300,False,476,452,24,59,16.382822036743164,0.9602258205413818,0.9400534868240357,0.9616253972053528,0.9835102558135986,7.639093382749707e-05,0.9217221844229844
300,WRG,300,False,476,452,24,59,16.280530214309692,0.9535330533981323,0.9078879237174988,0.9607917666435242,0.9812937140464782,8.836448250804096e-05,0.9094521649894218
300,WaffG,300,False,476,452,24,59,16.344682931900024,0.9540902376174927,0.9166821360588073,0.9589980244636536,0.9846278309822083,8.728865213925019e-05,0.9105562840347081
300,ZPO,300,False,476,452,24,59,17.116599798202515,0.9542890191078186,0.9253142356872559,0.9571518301963806,0.9852154016494751,8.71492302394472e-05,0.9106958087269668
300,ZustG,300,False,476,452,24,59,15.503492832183838,0.9600723385810852,0.9328924417495728,0.9591971635818481,0.9851112723350525,7.636865484528244e-05,0.9217457951822196
400,ABGB,400,False,477,453,24,60,21.316079139709473,0.9507390260696411,0.9111081302165985,0.957146555185318,0.9828363180160522,9.349043102702126e-05,0.9042029764621866
400,APG,400,False,477,453,24,60,20.390032052993774,0.961169421672821,0.9398661494255066,0.9618582129478455,0.9858123898506165,7.430415280396119e-05,0.9238599143886024
400,ASVG,400,False,477,453,24,60,20.04297709465027,0.9583749771118164,0.9263360142707825,0.9629391133785248,0.9827028691768647,7.95453306636773e-05,0.9184913120918418
400,AVG,400,False,477,453,24,60,20.105715036392212,0.9628280997276306,0.9358402550220489,0.9638532400131226,0.9898118019104004,7.107775309123099e-05,0.9271658675055663
400,AVRAG,400,False,477,453,24,60,20.09951877593994,0.9631445407867432,0.941538393497467,0.9645960032939911,0.987111508846283,7.060331699904054e-05,0.9276535261323966
400,AWG,400,False,477,453,24,60,20.088262796401978,0.9591854214668274,0.9269618272781373,0.9651161730289459,0.9869340419769287,7.792092947056517e-05,0.9201540382288408
400,AZG,400,False,477,453,24,60,20.03734517097473,0.9588528275489807,0.9361049711704255,0.9622348248958588,0.9808451533317566,7.865746010793373e-05,0.9194008952973983
400,AktG,400,False,477,453,24,60,20.07195520401001,0.9602035880088806,0.9329805970191956,0.9614361226558685,0.987730884552002,7.614643254783005e-05,0.9219728243131562
400,AlVG,400,False,477,453,24,60,20.141419887542725,0.956306517124176,0.9159497320652008,0.9581047594547272,0.9842692852020264,8.330855780513957e-05,0.9146340660387268
400,AngG,400,False,477,453,24,60,20.056659936904907,0.9586281180381775,0.9221326828002929,0.9662729501724243,0.9859795331954956,7.891166023910046e-05,0.9191395903808679
400,ArbVG,400,False,477,453,24,60,20.03557825088501,0.9556843638420105,0.9072510302066803,0.9588093459606171,0.9846785545349122,8.444363629678264e-05,0.9134725007379961
400,AsylG,400,False,477,453,24,60,20.025825023651123,0.9604855179786682,0.9282479166984559,0.9660816490650177,0.9849692404270172,7.565694977529347e-05,0.9224746947300004
400,AußStrG,400,False,477,453,24,60,20.027530908584595,0.9643011689186096,0.9385351240634918,0.9688283205032349,0.9907919347286225,6.844521703897044e-05,0.9298640467305227
400,AÜG,400,False,477,453,24,60,20.035202980041504,0.9561580419540405,0.9187700688838959,0.9627914428710938,0.9858595788478851,8.347649418283254e-05,0.914461893293664
400,B-VG,400,False,477,453,24,60,20.079987049102783,0.9520631432533264,0.9140477538108825,0.9550387561321259,0.9813340723514556,9.125781070906669e-05,0.906488366220603
400,BAO,400,False,477,453,24,60,20.56691288948059,0.9598627090454102,0.927943354845047,0.9663346111774445,0.984075927734375,7.658249523956329e-05,0.9215266622869869
400,BEinstG,400,False,476,452,24,60,20.056190013885498,0.9532908797264099,0.9222968935966491,0.9558086693286896,0.986186045408249,8.878018707036972e-05,0.9090282772895446
400,BWG,400,False,476,452,24,60,20.030325889587402,0.9542726874351501,0.9199164092540741,0.9593551456928253,0.985510277748108,8.710575639270246e-05,0.9107433163561924
400,DSG,400,False,476,452,24,60,20.05122995376587,0.9592388272285461,0.9292943000793457,0.9639387726783752,0.9827724456787109,7.783942419337109e-05,0.9202394255138967
400,DSGVO,400,False,476,452,24,60,20.05319619178772,0.9576618075370789,0.9239629447460175,0.9622595012187958,0.987399560213089,8.081611304078251e-05,0.9171908082079183
400,ECG,400,False,476,452,24,60,20.02474594116211,0.9568439722061157,0.9317040205001831,0.9565605223178864,0.9840263187885284,8.233961125370115e-05,0.915629723541282
400,EKHG,400,False,476,452,24,60,20.08270502090454,0.9644981026649475,0.9379283726215363,0.967515379190445,0.9883966147899628,6.797024252591655e-05,0.9303503729980154
400,EO,400,False,476,452,24,60,20.072767972946167,0.9582310914993286,0.9225513458251953,0.9644289016723633,0.9857938468456269,7.96795284259133e-05,0.918352827462562
400,EStG,400,False,476,452,24,60,20.02837300300598,0.9612711668014526,0.923611330986023,0.9646201431751251,0.9880943715572357,7.415586151182652e-05,0.9240128641269456
400,EheG,400,False,476,452,24,60,20.02830410003662,0.9645619988441467,0.9387028694152832,0.9690211713314056,0.9882258176803589,6.77908756188117e-05,0.9305332371097893
400,ElWOG,400,False,476,452,24,60,20.04380226135254,0.9611794352531433,0.9358298718929291,0.9631798565387726,0.9874986052513123,7.424005161738023e-05,0.923927392035876
400,FAGG,400,False,476,452,24,60,20.039353132247925,0.961342453956604,0.9378429114818573,0.9629091024398804,0.9830753624439239,7.4024785135407e-05,0.9241480407493197
400,FPG,400,False,476,452,24,60,20.06056785583496,0.9520326256752014,0.9152390718460083,0.9562917053699493,0.983773934841156,9.138743189396337e-05,0.9063552900280406
400,FSG,400,False,476,452,24,60,20.031076669692993,0.9532301425933838,0.9151799023151398,0.9539931416511536,0.9851350963115693,8.894586790120229e-05,0.9088578904976581
400,FinStrG,400,False,476,452,24,60,20.06878924369812,0.9594563841819763,0.9312467694282531,0.9656060039997101,0.9871817231178284,7.737027044640854e-05,0.9207182669572584
400,GSVG,400,False,476,452,24,60,20.08039402961731,0.9599301815032959,0.9313198685646057,0.9601897299289703,0.9853407740592957,7.670596096431836e-05,0.9214005337278843
400,GewO,400,False,476,452,24,60,20.03571581840515,0.9578394293785095,0.9242886543273926,0.9644117057323456,0.9795044124126434,8.067678572842851e-05,0.9173310350974724
400,GlBG,400,False,476,452,24,60,20.07896327972412,0.9591026902198792,0.923777025938034,0.9671172797679901,0.9823513448238372,7.801247556926683e-05,0.9200635535652859
400,GmbHG,400,False,476,452,24,60,20.063380002975464,0.9637266397476196,0.9319825351238251,0.9662383198738098,0.9860028803348542,6.940877210581675e-05,0.9288757451413713
400,GrEStG,400,False,476,452,24,60,20.067386150360107,0.9598531126976013,0.9312159717082977,0.9615494310855865,0.9867006957530975,7.66658122302033e-05,0.9214391535027763
400,IG-L,400,False,476,452,24,60,20.034992933273315,0.961119532585144,0.9336562693119049,0.9638106226921082,0.9862754881381989,7.445686787832528e-05,0.9237041701446502
400,IO,400,False,476,452,24,60,20.048550844192505,0.9619916677474976,0.9419391989707947,0.9674206972122192,0.9854507327079773,7.292161171790212e-05,0.9252750083999107
400,KAKuG,400,False,476,452,24,60,20.180574893951416,0.9504283666610718,0.9087722063064575,0.9537017345428467,0.9812383592128754,9.420794231118634e-05,0.9034665007647225
400,KBGG,400,False,476,452,24,60,20.070186138153076,0.963855504989624,0.9405536949634552,0.96617591381073,0.9869884073734283,6.914658297318965e-05,0.9291458674993608
400,KFG,400,False,476,452,24,60,20.043241262435913,0.9576605558395386,0.9253756463527679,0.960574597120285,0.9904430150985718,8.074838842730969e-05,0.9172580586055301
400,KJBG,400,False,476,452,24,60,20.044975996017456,0.967573881149292,0.9496141970157623,0.9692128896713257,0.9846378862857819,6.222890078788623e-05,0.9362348213876154
400,KSchG,400,False,476,452,24,60,20.035866022109985,0.9571732878684998,0.9238831460475921,0.9585419297218323,0.9836778104305267,8.172628440661356e-05,0.9162577988978146
400,KStG,400,False,476,452,24,60,20.040539979934692,0.9511557817459106,0.9138797104358674,0.9601307809352875,0.9788843989372253,9.28804583963938e-05,0.9048243925808626
400,KartG,400,False,476,452,24,60,20.03777313232422,0.9549234509468079,0.9254720509052277,0.9595568776130676,0.9862812697887421,8.579550194554031e-05,0.9120846276754597
400,KommStG,400,False,476,452,24,59,20.029665231704712,0.9573395252227783,0.9273205637931824,0.9617847204208374,0.9837036609649659,8.14389786683023e-05,0.9165486633479514
400,MRG,400,False,476,452,24,59,20.056480169296265,0.9537307620048523,0.9125675559043884,0.9626302719116211,0.9829868197441101,8.806894038571045e-05,0.9097552751553974
400,MSchG,400,False,476,452,24,59,20.04753279685974,0.963249921798706,0.9320159673690795,0.9644846320152283,0.9850562334060669,7.0336383942049e-05,0.9279268962323315
400,MeldeG,400,False,476,452,24,59,20.04990315437317,0.9595847129821777,0.9227046489715576,0.9643949866294861,0.9895551800727844,7.720304711256176e-05,0.9208909022974747
400,NAG,400,False,476,452,24,59,20.043548822402954,0.9581926465034485,0.9177521109580994,0.9650777578353882,0.9872252106666565,7.974217442097142e-05,0.9182884289085612
400,NoVAG,400,False,476,452,24,59,20.0402991771698,0.9587037563323975,0.9241754055023194,0.9646602272987366,0.987694239616394,7.891908899182454e-05,0.9191316784015263
400,PSG,400,False,476,452,24,59,20.035655975341797,0.9498727321624756,0.9127945899963379,0.9539777040481567,0.9797645568847656,9.523062908556312e-05,0.9024176949773528
400,PatG,400,False,476,452,24,59,20.038819074630737,0.9579750299453735,0.9138424873352051,0.964620053768158,0.9841172456741333,8.015523781068623e-05,0.9178666713594796
400,SH-GG,400,False,476,452,24,59,20.046488046646118,0.9633010625839233,0.9392402052879334,0.9655418395996094,0.9894198298454284,7.032695430098101e-05,0.927935716810875
400,SMG,400,False,476,452,24,59,20.050929069519043,0.9576027393341064,0.9225384950637817,0.9662542343139648,0.9829704999923706,8.080164843704551e-05,0.9172033942223932
400,SPG,400,False,476,452,24,59,20.15400719642639,0.9584273099899292,0.9279195904731751,0.9610214233398438,0.9826896667480469,7.937088957987726e-05,0.9186701854651036
400,SchUG,400,False,476,452,24,59,20.03902792930603,0.9530177116394043,0.9185693144798279,0.959149181842804,0.9841265201568603,8.937871461967006e-05,0.908415800266765
400,StGB,400,False,476,452,24,59,20.08086395263672,0.9470900893211365,0.9089389204978943,0.9524133205413818,0.9803708553314209,0.00010055352322524413,0.8969670597659805
400,StPO,400,False,476,452,24,59,20.049658060073853,0.9682447910308838,0.9450045704841614,0.9706587791442871,0.9907323360443115,6.0935679357498884e-05,0.9375596126560314
400,StVO,400,False,476,452,24,59,20.038074731826782,0.9724935293197632,0.9529974460601807,0.9787985682487488,0.9916162610054016,5.2897175919497386e-05,0.9457958161410313
400,StbG,400,False,476,452,24,59,20.041339874267578,0.9550737738609314,0.9059343695640564,0.9576454758644104,0.9909810185432434,8.530321065336466e-05,0.9125896599008819
400,TKG,400,False,476,452,24,59,20.035604000091553,0.9634479880332947,0.9460558295249939,0.9601392149925232,0.9857687711715698,6.994205614319071e-05,0.9283319626924291
400,TSchG,400,False,476,452,24,59,20.07910919189453,0.9634414911270142,0.9322500467300415,0.9647470712661743,0.990565550327301,7.00047894497402e-05,0.9282677217113224
400,UG,400,False,476,452,24,59,20.12529492378235,0.956156313419342,0.9140493035316467,0.9633923172950745,0.9862748265266419,8.351376163773239e-05,0.9144253658238656
400,UGB,400,False,476,452,24,59,20.104407787322998,0.9580405354499817,0.9340170383453369,0.9561375975608826,0.9837356328964233,8.021802204893902e-05,0.9177997625483032
400,UStG,400,False,476,452,24,59,20.127663135528564,0.9523673057556152,0.9214685559272766,0.9554656744003296,0.9810271620750427,9.071036038221791e-05,0.9070485853702217
400,UVP-G,400,False,476,452,24,59,20.03753900527954,0.9586158990859985,0.9310508251190186,0.961645781993866,0.9849849104881286,7.915573223726824e-05,0.9188893902050351
400,UWG,400,False,476,452,24,59,20.03713083267212,0.9605299830436707,0.9290074348449707,0.9642001390457153,0.9871361494064331,7.542108505731449e-05,0.9227177892358999
400,UrhG,400,False,476,452,24,59,20.059508085250854,0.9576413035392761,0.9180018424987793,0.9621800184249878,0.9871791720390319,8.072114724200219e-05,0.9172877750447208
400,UrlG,400,False,476,452,24,59,20.027533054351807,0.9581462144851685,0.9153097152709961,0.964145302772522,0.9868857979774475,7.986630225786939e-05,0.918162168899618
400,VKG,400,False,476,452,24,59,20.04776406288147,0.9718913435935974,0.951124393939972,0.9723227620124817,0.9909846425056458,5.4042502597440034e-05,0.9446231695548081
400,VStG,400,False,476,452,24,59,20.050431966781616,0.9652321338653564,0.9493547201156616,0.9653021693229675,0.9841696381568908,6.672005110885948e-05,0.9316307887755072
400,VbVG,400,False,476,452,24,59,20.086390018463135,0.9576382637023926,0.9228141665458679,0.9621998071670532,0.98582444190979,8.068133320193738e-05,0.9173249084467361
400,VerG,400,False,476,452,24,59,20.055729150772095,0.9578119516372681,0.9262241840362548,0.9659789800643921,0.9811435461044311,8.062400593189523e-05,0.9173845387547892
400,VersG,400,False,476,452,24,59,20.037518978118896,0.9540206789970398,0.9234315633773804,0.9558789134025574,0.9878365159034729,8.761006029089913e-05,0.9102278343564685
400,VersVG,400,False,476,452,24,59,20.030757188796997,0.9570696949958801,0.9259083151817322,0.959513247013092,0.9896330952644348,8.202678145607933e-05,0.9159480314265748
400,VfGG,400,False,476,452,24,59,20.042855739593506,0.9529207944869995,0.9154820203781128,0.9602614045143127,0.9828998923301697,8.946528396336362e-05,0.9083247060959398
400,VwGG,400,False,476,452,24,59,20.13094687461853,0.958916187286377,0.929533576965332,0.9612579345703125,0.9876604914665222,7.853604620322585e-05,0.9195226867418189
400,VwGVG,400,False,476,452,24,59,20.055618047714233,0.9664568305015564,0.9342669367790222,0.9718172550201416,0.9883816719055176,6.423114973586053e-05,0.9341820177002189
400,WEG,400,False,476,452,24,59,20.068285942077637,0.963243305683136,0.937272822856903,0.9678629040718079,0.9850532412528992,7.038478361209854e-05,0.9278754794520017
400,WGG,400,False,476,452,24,59,20.077741146087646,0.9618917107582092,0.9402239799499512,0.9638670682907104,0.984666621685028,7.319372525671497e-05,0.9249983711749138
400,WRG,400,False,476,452,24,59,20.085336208343506,0.9549310207366943,0.9157409191131591,0.9624989032745361,0.98309828042984,8.576860273024067e-05,0.9121121853067097
400,WaffG,400,False,476,452,24,59,20.04650616645813,0.9548439979553223,0.919292402267456,0.9595698118209839,0.9843859910964966,8.594765677116811e-05,0.9119303857888573
400,ZPO,400,False,476,452,24,59,20.044312238693237,0.9546038508415222,0.9234886050224305,0.9576196670532227,0.9835115194320678,8.668099326314405e-05,0.9111756211486655
